Monthly Plan ID,ID,Project Key,Project Name,Activity,Activity Details,Status,Created On,Created By,Start Date,End Date
"""MP-2024-000398""","""2773""",IRR084,IRRI,Meeting,Bod meeting at maddur village cc kunta fpo,New,16:05.9,shivakrishna@csa-india.org,15-10-2024,15-10-2024
"""MP-2024-000398""","""2774""",SFA154,SFAC - CBBO,Meeting,Bod meeting at bhusampathhi,New,16:05.9,shivakrishna@csa-india.org,16-10-2024,16-10-2024
"""MP-2024-000398""","""2775""",IRR084,IRRI,Field Visit,Field inspection at muchinthal village,Ongoing,16:05.9,shivakrishna@csa-india.org,17-10-2024,17-10-2024
"""MP-2024-000398""","""2776""",CBB021,CBBO NABARD,Meeting,Bod meeting at banginapally fpo kosgi,New,16:05.9,shivakrishna@csa-india.org,18-10-2024,18-10-2024
"""MP-2024-000398""","""2777""",IRR084,IRRI,Market Linkage,Follow up the field staus,Ongoing,16:05.9,shivakrishna@csa-india.org,19-10-2024,19-10-2024
"""MP-2024-000398""","""2778""",IRR084,IRRI,Field Visit,Field inspection at maddur village ,Ongoing,16:05.9,shivakrishna@csa-india.org,21-10-2024,21-10-2024
"""MP-2024-000398""","""2779""",IRR084,IRRI,Field Visit,Field inspection and roughing at palamarri village,Ongoing,16:05.9,shivakrishna@csa-india.org,22-10-2024,22-10-2024
"""MP-2024-000398""","""2780""",IRR084,IRRI,Field Visit,Inspection and monitoring at lalkota village,Ongoing,16:05.9,shivakrishna@csa-india.org,23-10-2024,23-10-2024
"""MP-2024-000398""","""2781""",CBB021,CBBO NABARD,Field Visit,Field inspection at amalika fpo on redgram,Ongoing,16:05.9,shivakrishna@csa-india.org,24-10-2024,24-10-2024
"""MP-2024-000398""","""2782""",CBB021,CBBO NABARD,Meeting,Village level meeting at bandaginda,New,16:05.9,shivakrishna@csa-india.org,25-10-2024,25-10-2024
"""MP-2024-000398""","""2783""",IRR084,IRRI,Market Linkage,Consulting supplier at pebbair and kothakota market,New,16:05.9,shivakrishna@csa-india.org,26-10-2024,26-10-2024
"""MP-2024-000398""","""2784""",CBB020,CBBO,Followup & Coordination,Upcoming seed bussiness and monthly plan,New,16:05.9,shivakrishna@csa-india.org,28-10-2024,28-10-2024
"""MP-2024-000398""","""2785""",IRR084,IRRI,Field Visit,Field inspection at dasarpally village,New,16:05.9,shivakrishna@csa-india.org,29-10-2024,29-10-2024
"""MP-2024-000398""","""2786""",CBB021,CBBO NABARD,Market Linkage,Redgram and paddy marketing linkages,New,16:05.9,shivakrishna@csa-india.org,30-10-2024,30-10-2024
"""MP-2024-000399""","""2787""",KSA087,KSA,Planning,KSA water demand estimation,Ongoing,59:48.2,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000399""","""2788""",APC004,APCNF & RWI,Training,preparation of session plan of CWB and PGM training,New,59:48.2,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000399""","""2789""",PRI121,PRI - Project Restore India,Meeting,RA weekly meeting,New,59:48.2,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000399""","""2790""",APC004,APCNF & RWI,Training,Presentation preparation-CWB training to CRPs,New,59:48.2,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000399""","""2791""",APC004,APCNF & RWI,Training,Presentation preparation-CWB training to CRPs,Ongoing,59:48.2,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000400""","""2792""",APC004,APCNF & RWI,Discussion,Partha & Rajasekhar on Entrepreneurship,New,46:29.4,ramprasad@csa-india.org,01-10-2024,01-10-2024
"""MP-2024-000400""","""2793""",PRI121,PRI - Project Restore India,interview,"Interview for agri position for PRI, Agri expert TS & FPO level postions",Ongoing,46:29.4,ramprasad@csa-india.org,03-10-2024,03-10-2024
"""MP-2024-000400""","""2794""",APC004,APCNF & RWI,Field Visit,discussion with partners NF support to RWI project. Travel workshop followed bu field visit.,New,46:29.4,ramprasad@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000400""","""2795""",APC004,APCNF & RWI,Training,Training to RWI CRPs on NF,New,46:29.4,ramprasad@csa-india.org,07-10-2024,07-10-2024
"""MP-2024-000400""","""2796""",APC004,APCNF & RWI,Discussion,"Hands on data collection exercise to NF coordinators in to registers. Data on NF/NPM /GAP including costs, expenditres and income from farmers. Field verificaiton of farmer interaction, meetings and advisory plots.",Ongoing,46:29.4,ramprasad@csa-india.org,08-10-2024,09-10-2024
"""MP-2024-000400""","""2797""",LIC091,LIC HFL HRIDAY,Proposal Writing,Log frame and activity plan on LICH project in Paderu,New,46:29.4,ramprasad@csa-india.org,10-10-2024,11-10-2024
"""MP-2024-000400""","""2798""",APC004,APCNF & RWI,Follow-up,Data collection follwoup and plan with team on Entrepreneurship. Digital field shool,New,46:29.4,ramprasad@csa-india.org,12-10-2024,12-10-2024
"""MP-2024-000400""","""2799""",LIC091,LIC HFL HRIDAY,interview,Team recruitment ,New,46:29.4,ramprasad@csa-india.org,16-10-2024,17-10-2024
"""MP-2024-000400""","""2800""",APC004,APCNF & RWI,Meeting,Team discussion on NF transition. Follwoup with team on targets and challenges faced. Exploring the entrepreneur models in and around Kadapa for mentorship.,Ongoing,46:29.4,ramprasad@csa-india.org,22-10-2024,22-10-2024
"""MP-2024-000400""","""2801""",LIC091,LIC HFL HRIDAY,logistics,Plan for LICH workshop,New,46:29.4,ramprasad@csa-india.org,23-10-2024,23-10-2024
"""MP-2024-000400""","""2802""",APC004,APCNF & RWI,Workshop,Travel workshop on NF RWI with partners in Rayalasessm,New,46:29.4,ramprasad@csa-india.org,24-10-2024,26-10-2024
"""MP-2024-000400""","""2803""",APC004,APCNF & RWI,Meeting,Team reveiw and discussion on NF transition,Ongoing,46:29.4,ramprasad@csa-india.org,28-10-2024,28-10-2024
"""MP-2024-000400""","""2804""",APC004,APCNF & RWI,Workshop,Entrepreneurship workshop ,New,46:29.4,ramprasad@csa-india.org,29-10-2024,30-10-2024
"""MP-2024-000400""","""2805""",APC004,APCNF & RWI,Report preparation,Working on reports of the month and bills submission,New,46:29.4,ramprasad@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000401""","""2806""",RYS137,RySS - PGS,Discussion,"To meet DPM, Anantapur and SSS  and Kadapa and Annamayya regarding their support on peer appraisals and new groups registration",Ongoing,45:16.9,adinarayana@csa-india.org,01-10-2024,01-10-2024
"""MP-2024-000401""","""2823""",APC004,APCNF & RWI,Project revive Meeting,Conducting review and planning meeting with CRPs and NFCs under RWI Project,Ongoing,45:16.9,adinarayana@csa-india.org,02-10-2024,02-10-2024
"""MP-2024-000401""","""2824""",SAY147,Say Trees,Follow-up,"Follow up with field staff in proper transplantation of SAYTRESS Plants in Kadapa, SSS, Annamayya and Vijayanagaram Districts",New,45:16.9,adinarayana@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000401""","""2825""",SAY147,Say Trees,Meeting,Planned plants distribution with Kadiri MLA in Talupula FPO,New,45:16.9,adinarayana@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000401""","""2826""",APC004,APCNF & RWI,Report preparation,Preparing consolidated report and narrative report for all projects in AP,Ongoing,45:16.9,adinarayana@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000401""","""2827""",PRI121,PRI - Project Restore India,Training,Conducting traing on PGS,Ongoing,45:16.9,adinarayana@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000401""","""2828""",PRI121,PRI - Project Restore India,Field Visit,field visit and monitoring all the activities,Ongoing,45:16.9,adinarayana@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000401""","""2829""",SAB141,SABAL,Field Visit,"follow up for drip for Models and implementation of Vegetable models, Input shop establishment, Vaccination for livestock, trainings.",Ongoing,45:16.9,adinarayana@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000401""","""2830""",CAB017,CABI,Follow-up,Follow up of video shooting in Cotton and Chilly crop and new farmers registration status,Ongoing,45:16.9,adinarayana@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000401""","""2831""",FPO058,FPOs,BOT,Participating in BoD meetings of at least 5 FPOs in this month  ,Ongoing,45:16.9,adinarayana@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000401""","""2832""",FPO058,FPOs,Meeting,Participating in Annual General Body meeting of Thungabhadra FPO,Ongoing,45:16.9,adinarayana@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000401""","""2833""",n.a,CRZBNF-APF,Followup & Coordination,"coordinating and follow up of all  activities like FFS,DFS, advisories, village level trainings, weekly reviews, convergence, models establishment, door to door campaigns, PGS certification and Kisan Mitra ,etc",Ongoing,45:16.9,adinarayana@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000401""","""2834""",APC004,APCNF & RWI,Followup & Coordination,"Training on CWB, Well inventory, data collection on well inventory, convergence, water awareness campaigns, FGDs in villages",Ongoing,45:16.9,adinarayana@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000401""","""2835""",FPO058,FPOs,Followup & Coordination,"conducting BoDs,AGMs,Audit reports and claims",Ongoing,45:16.9,adinarayana@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000401""","""2836""",MAR093,Marketing - FPOs,Market Linkage,Ground nut procurement -- in Kadapa and Sri Satya Sai Districts. along with Murugeshan garu,New,45:16.9,adinarayana@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000401""","""2837""",FPO060,FPOs Training,Followup & Coordination,conducting trainings to BoDs ,Ongoing,45:16.9,adinarayana@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000401""","""2838""",NAB098,NABARD- AP POPI,Follow-up,"BDAs and Claims follow up- Vepada, Talupula and Vempalli",Ongoing,45:16.9,adinarayana@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000401""","""2839""",NAB097,NABARD,Field Visit,Participation in field day of Drone spraying- NABARD DATTC ,New,45:16.9,adinarayana@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000401""","""2840""",LIC091,LIC HFL HRIDAY,Discussion,Visit to Girisiri FPO and initializing the new project activities of LIC Housing,New,45:16.9,adinarayana@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000401""","""2841""",NEW105,New Proposals,Discussion,"new proposals in partnering with MYRADA in Karnataka-Technical support, and collaboration with United Way of Hyderabad on training and follow up support. Collaboration with Digital Green organization with our FPOs .. in Digitization, Capacity building support, Value addition and marketing.",New,45:16.9,adinarayana@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000402""","""2807""",KSA087,KSA,Planning,Water demand esimations,New,49:03.2,umamahesh@csa-india.org,01-10-2024,01-10-2024
"""MP-2024-000402""","""2808""",PRI121,PRI - Project Restore India,Meeting,"Weekly meeting on every Thursday-3rd, 17th and 24th ",Ongoing,49:03.2,umamahesh@csa-india.org,03-10-2024,24-10-2024
"""MP-2024-000402""","""2809""",APC004,APCNF & RWI,Training,Preparation of presentation for CWB training to NFCs and CRPs,New,49:03.2,umamahesh@csa-india.org,03-10-2024,07-10-2024
"""MP-2024-000402""","""2810""",APC004,APCNF & RWI,Travel,Travel to Pulivendula for CWB training to NFCs and CRPs,New,49:03.2,umamahesh@csa-india.org,07-10-2024,07-10-2024
"""MP-2024-000402""","""2811""",APC004,APCNF & RWI,Training,Conduct CWB training to NFCs and CRPs,New,49:03.2,umamahesh@csa-india.org,08-10-2024,08-10-2024
"""MP-2024-000402""","""2812""",PRI121,PRI - Project Restore India,Meeting,Participate in fortnightly review meetings with NESTLE and RA on the 8th and 22nd ,Ongoing,49:03.2,umamahesh@csa-india.org,08-10-2024,22-10-2024
"""MP-2024-000402""","""2813""",APC004,APCNF & RWI,Field Visit,Filed visit to RWI project village and interact with farmers ,Ongoing,49:03.2,umamahesh@csa-india.org,09-10-2024,09-10-2024
"""MP-2024-000402""","""2814""",PRI121,PRI - Project Restore India,Field Visit,Filed visit to PRI block and interaction with farmers,Ongoing,49:03.2,umamahesh@csa-india.org,09-10-2024,09-10-2024
"""MP-2024-000402""","""2815""",APC004,APCNF & RWI,Training,Preparation of presentation for PGM training,New,49:03.2,umamahesh@csa-india.org,14-10-2024,15-10-2024
"""MP-2024-000402""","""2816""",APC004,APCNF & RWI,Travel,Travel to Pulivendula for PGM training,New,49:03.2,umamahesh@csa-india.org,15-10-2024,15-10-2024
"""MP-2024-000402""","""2817""",APC004,APCNF & RWI,Training,Training to CRPs on PGM,New,49:03.2,umamahesh@csa-india.org,16-10-2024,17-10-2024
"""MP-2024-000402""","""2818""",APC004,APCNF & RWI,Report preparation,Preparation of field visit report,New,49:03.2,umamahesh@csa-india.org,18-10-2024,18-10-2024
"""MP-2024-000402""","""2819""",APC004,APCNF & RWI,Planning,"Preparation of CWB workshop of Gollapalli Tanda habitation like data sheet entry, results generation etc",New,49:03.2,umamahesh@csa-india.org,19-10-2024,22-10-2024
"""MP-2024-000402""","""2820""",APC004,APCNF & RWI,Workshop,CWB workshop of Gollapalli Tanda habitation,New,49:03.2,umamahesh@csa-india.org,23-10-2024,23-10-2024
"""MP-2024-000402""","""2821""",APC004,APCNF & RWI,Report preparation,Report preparation of Gollapalli Tanda CWB,New,49:03.2,umamahesh@csa-india.org,24-10-2024,25-10-2024
"""MP-2024-000402""","""2822""",APC004,APCNF & RWI,Report preparation,Report preparation of Gollapalli Tanda grampanchayat EPRA ,New,49:03.2,umamahesh@csa-india.org,26-10-2024,30-10-2024
"""MP-2024-000403""","""2842""",IRR084,IRRI,Follow-up,"Seed related work follow up.. Like PVT trails, BDB Blcok, seed marketing etc",Ongoing,14:06.5,adinarayana@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000404""","""2843""",GEN061,Gender Responsive Seed System - IRRI,Meeting,Cluster level meetings with the BODs from their respective FPOs towards the formation of seed federation (Sahaja Beej),New,07:11.4,udayn@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000404""","""2844""",GEN061,Gender Responsive Seed System - IRRI,Material Transferring/Transporting,Purchase and supply of ground nut seeds from proddutur to neredugumma FPO,New,07:11.4,udayn@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000404""","""2845""",GEN061,Gender Responsive Seed System - IRRI,Inspection,Random field visits to the seed production plots for quality assessment ,Ongoing,07:11.4,udayn@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000404""","""2846""",GEN061,Gender Responsive Seed System - IRRI,Workshop,Organising a Seed conference in collaboration with NABARD,New,07:11.4,udayn@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000404""","""2847""",GEN061,Gender Responsive Seed System - IRRI,Discussion,Enrolling the Sahaja Beej into the seedsmen association in telangana ,New,07:11.4,udayn@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000404""","""2848""",GEN061,Gender Responsive Seed System - IRRI,Campaign,Field visits to the farmers from various FPOs for assessing the quality and building marketing oppurtunities ,New,07:11.4,udayn@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000404""","""2849""",GEN061,Gender Responsive Seed System - IRRI,Material Transferring/Transporting,Printing of cylinders and printing of seed bags on the name of Sahaja beej ,Ongoing,07:11.4,udayn@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000404""","""2850""",GEN061,Gender Responsive Seed System - IRRI,Follow-up,DSR trails on new varieties ,Ongoing,07:11.4,udayn@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000404""","""2851""",GEN061,Gender Responsive Seed System - IRRI,Follow-up,Coordinating on the seed processing unit establishment and working on the required documents,Ongoing,07:11.4,udayn@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000404""","""2852""",DIA038,DIAGEO: Sustainable Rice Production,Report preparation,Working on the baseline survey findings and report along with shrija ,Ongoing,07:11.4,udayn@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000404""","""2853""",DIA038,DIAGEO: Sustainable Rice Production,Followup & Coordination,On the on-going activities along with the team ,Ongoing,07:11.4,udayn@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000404""","""2854""",DIA038,DIAGEO: Sustainable Rice Production,Report preparation,A case study on Rice bund cropping systems ,New,07:11.4,udayn@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000404""","""2855""",DIA038,DIAGEO: Sustainable Rice Production,Planning,A virtual training to DIAGEO team on urban gardening ,New,07:11.4,udayn@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000404""","""2856""",DIA038,DIAGEO: Sustainable Rice Production,Campaign,Wall paintings on the awareness of regenerative rice production ,New,07:11.4,udayn@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000404""","""2857""",GEN061,Gender Responsive Seed System - IRRI,Market Linkage,Market linkages to the FPOs on ground nut seeds,Ongoing,07:11.4,udayn@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000404""","""2858""",GEN061,Gender Responsive Seed System - IRRI,Planning,establishing and strengthening of community seed banks ,New,07:11.4,udayn@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000404""","""2859""",UN 170,UN Women: Sustainable Rice Production,Followup & Coordination,For the budgets release and quarterly report writing ,Ongoing,07:11.4,udayn@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000404""","""2860""",NEW105,New Proposals,Proposal Writing,Working on a new proposals on seeds related.,New,07:11.4,udayn@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000405""","""2861""",MAR093,Marketing - FPOs,Training,Training to FPOs in Northern Telangana,New,54:05.3,murugesan@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000405""","""2862""",MAR093,Marketing - FPOs,Training,Training to FPOs in Northern Telangana,New,54:05.3,murugesan@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000405""","""2863""",MAR093,Marketing - FPOs,Training,Training to FPOs in Southern Telangana,New,54:05.3,murugesan@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000405""","""2864""",MAR093,Marketing - FPOs,Training,Training to FPOs in Southern Telangana,New,54:05.3,murugesan@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000406""","""2865""",GEN061,Gender Responsive Seed System - IRRI,Research,"1.First week Data collection of seed system study and reaching out to the stack holders meetings
2. FPOs federation study methodology finalization",Ongoing,30:42.6,mamathag@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000406""","""2866""",GEN061,Gender Responsive Seed System - IRRI,Research,second week field visit to Mahabubnagar and Kadapa for data collection ,Ongoing,30:42.6,mamathag@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000406""","""2867""",GEN061,Gender Responsive Seed System - IRRI,Research,third-week data collection ,New,30:42.6,mamathag@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000406""","""2868""",GEN061,Gender Responsive Seed System - IRRI,Research,4th week Data collect of seed systems study and federation study ,New,30:42.6,mamathag@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000407""","""2869""",SFA154,SFAC - CBBO,Verification,CA office visiting for audit report preparation and finalise  of fpos books of accounts in CA office along with fpo accountant.,New,59:51.6,thirupathi@csa-india.org,04-10-2024,09-10-2024
"""MP-2024-000407""","""2870""",SFA154,SFAC - CBBO,Report preparation, Q2 GST filing data preparation and sending to CA,Ongoing,59:51.6,thirupathi@csa-india.org,05-10-2024,11-10-2024
"""MP-2024-000407""","""2871""",SFA154,SFAC - CBBO,Field Visit,"FPO visits for accounts verification
12-10-2024  suraksha fpcl
14-10-2024  thirumalapur fpcl
15-10-2024  karshaka macs
17-10-2024  kondapaka macs
18-10-2024  kuragaya fpcl
21-10-2024  jeevanadatha fpcl
25-10-2024  dubbaka macs
28-10-2024  thirumalapoor fpcl
31-10-2024  manakondurfpcl",Ongoing,59:51.6,thirupathi@csa-india.org,12-10-2024,31-10-2024
"""MP-2024-000407""","""2872""",SFA154,SFAC - CBBO,Meeting, weekly review meeting on accounts with CBBO and accountant by google meet,New,59:51.6,thirupathi@csa-india.org,05-10-2024,30-10-2024
"""MP-2024-000408""","""2873""",n.a,CRZBNF-APF,Field Visit,"Regular field visit to all FPOs observations, suggestions, Saytrees Models plantations, ",Ongoing,59:24.8,ravitejapolu@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000408""","""2874""",n.a,CRZBNF-APF,Training,"Attending for village level trainings, meetings in mid season ",Ongoing,59:24.8,ravitejapolu@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000408""","""2875""",n.a,CRZBNF-APF,Follow-up,"Followup with team on farmers reach, reports collections, crops management practices, contingence plans, rabi plans, CCEs, Regular farmers interactions ",Ongoing,59:24.8,ravitejapolu@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000408""","""2876""",n.a,CRZBNF-APF,FFS,"Attending for FFS session, assiting to the team on AESA",Ongoing,59:24.8,ravitejapolu@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000408""","""2877""",n.a,CRZBNF-APF,Report preparation,"Regular reports preparation, weekly, monthly ",Ongoing,59:24.8,ravitejapolu@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000408""","""2878""",SAB141,SABAL,Field Visit,"Regular followup with FC on models implementation, Crops managment practices, convergence with Dept, meeting, training,",Ongoing,59:24.8,ravitejapolu@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000408""","""2879""",RAY130,Rayalaseema Water Project.. APF,Training,"Attending for training, Explaining NF practices to RWIP crps, staff followup, work followup, progress etc ",Ongoing,59:24.8,ravitejapolu@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000409""","""2880""",CSA031,CSA Internal,Project review meeting,Monthly project review,Ongoing,43:37.0,coo@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000409""","""2881""",CSA031,CSA Internal,Discussion,Meeting with Shirish on post travel workshop meeting ,New,43:37.0,coo@csa-india.org,09-10-2024,10-10-2024
"""MP-2024-000409""","""2882""",NEW105,New Proposals,Proposal Writing,Revise the proposal had submitted to AID,Ongoing,43:37.0,coo@csa-india.org,14-10-2024,14-10-2024
"""MP-2024-000409""","""2883""",CSA031,CSA Internal,Field Visit,"Enabavi (5th), Thungabhadra FPO (19th), Enabavi (20th) and RWI learning visit (25-27th)",Ongoing,43:37.0,coo@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000409""","""2884""",GEN061,Gender Responsive Seed System - IRRI,Follow-up,"Review, follow up, finalising quotation for seed processing until, etc",Ongoing,43:37.0,coo@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000409""","""2885""",CSA031,CSA Internal,Issues Follow-up,"Kallem land title clearance, training centre construction work ",Ongoing,43:37.0,coo@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000410""","""2886""",CBB020,CBBO,Field Visit,Nuzvid horticulture FPC shop opening planning and bod meeting planning ,Ongoing,53:55.7,ravitejaamudala@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000410""","""2887""",CBB020,CBBO,Meeting,Druthi Krishna fpc Reddy gudem new Villages visiting meet to formers adding the membership.,New,53:55.7,ravitejaamudala@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000411""","""2888""",GEN061,Gender Responsive Seed System - IRRI,Campaign,Field day programs at seed FPOs,New,07:48.3,santhoshkumar@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000411""","""2889""",GEN061,Gender Responsive Seed System - IRRI,Market Linkage,Seed demand data collection ,Ongoing,07:48.3,santhoshkumar@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000411""","""2890""",GEN061,Gender Responsive Seed System - IRRI,Market Linkage,Preparing a seed distribution map by having sales call and collecting advance with FPOs,New,07:48.3,santhoshkumar@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000411""","""2891""",GEN061,Gender Responsive Seed System - IRRI,Field Visit,Checking the roughing status,New,07:48.3,santhoshkumar@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000411""","""2892""",GEN061,Gender Responsive Seed System - IRRI,Meeting,"Engaging Cluster leaders to take part in seed business - orientation on roles and responsibilities, etc",Ongoing,07:48.3,santhoshkumar@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000412""","""2893""",DIA038,DIAGEO: Sustainable Rice Production,Planning,Crop cutting experiment complete by 31 october,Ongoing,32:49.2,shivabejjenki@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000412""","""2894""",DIA038,DIAGEO: Sustainable Rice Production,Data Collection,farmer data collection and diaries maintenances complete by November first week,Ongoing,32:49.2,shivabejjenki@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000412""","""2895""",DIA038,DIAGEO: Sustainable Rice Production,Report preparation,prepare detail rabi seasonal plan by 31 oct,New,32:49.2,shivabejjenki@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000412""","""2896""",DIA038,DIAGEO: Sustainable Rice Production,Meeting,"Awareness meetings on SRI, AWD, DSR and Bio inputs  for Rabi season ",New,32:49.2,shivabejjenki@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000412""","""2897""",DIA038,DIAGEO: Sustainable Rice Production,Training,15 Trainings on soil diversity and  seed treatment ,New,32:49.2,shivabejjenki@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000412""","""2898""",DIA038,DIAGEO: Sustainable Rice Production,Workshop,Arrange a workshop program on Kharif learnings with farmers and govt bodies,New,32:49.2,shivabejjenki@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000412""","""2899""",DIA038,DIAGEO: Sustainable Rice Production,Report preparation,"prepare a detail report on kharif works , video documentation before workshop",New,32:49.2,shivabejjenki@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000412""","""2900""",DIA038,DIAGEO: Sustainable Rice Production,Field Visit,regular field visits ,Ongoing,32:49.2,shivabejjenki@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000412""","""2901""",DIA038,DIAGEO: Sustainable Rice Production,Meeting,meeting with govindpally and dichpally FPOs on CHC by the first week of November ,New,32:49.2,shivabejjenki@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000412""","""2902""",DIA038,DIAGEO: Sustainable Rice Production,Meeting,Regular weekly review meetings ,Ongoing,32:49.2,shivabejjenki@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000412""","""2903""",DIA038,DIAGEO: Sustainable Rice Production,Follow-up,every 25th of bills submission and  follow with accounts team,Ongoing,32:49.2,shivabejjenki@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000412""","""2904""",DIA038,DIAGEO: Sustainable Rice Production,Travel,To rudrur KVK for learnings ,New,32:49.2,shivabejjenki@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000412""","""2905""",DIA038,DIAGEO: Sustainable Rice Production,Planning,Scheduling CRPs recruitments by the end of this month,Ongoing,32:49.2,shivabejjenki@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000413""","""2906""",IRR084,IRRI,Field Visit,Seed procesing at ayyapa rice mill,New,06:38.2,shivakrishna@csa-india.org,01-11-2024,04-11-2024
"""MP-2024-000413""","""2907""",IRR084,IRRI,Inspection,To check field status of the foundation seeed at dasarpally villages,Ongoing,06:38.2,shivakrishna@csa-india.org,05-11-2024,06-10-2024
"""MP-2024-000413""","""2908""",IRR084,IRRI,Follow-up,Processing unit setup and makes checklist clear for nabard,Ongoing,06:38.2,shivakrishna@csa-india.org,07-11-2024,07-11-2024
"""MP-2024-000413""","""2909""",IRR084,IRRI,Meeting,Visit of IRRI team to cckunta,New,06:38.2,shivakrishna@csa-india.org,08-11-2024,09-11-2024
"""MP-2024-000413""","""2910""",IRR084,IRRI,Field Visit,Harvesting in dasarpally village,New,06:38.2,shivakrishna@csa-india.org,11-11-2024,13-11-2024
"""MP-2024-000413""","""2911""",IRR084,IRRI,Field Visit,Harvesting in lalkota village foundation seed ,Ongoing,06:38.2,shivakrishna@csa-india.org,14-11-2024,14-10-2024
